"species","Spearman_Correlation","P_value"
"Pseudoprevotella_muciniphila",0.0159705641766273,0.951489799129998
"Polynucleobacter_sp._MWH-UH35A",-0.0159073852021133,0.951681492944525
"Escherichia_marmotae",-0.0158399521507448,0.951886096984776
"Campylobacter_armoricus",-0.0158399521507448,0.951886096984776
"Candidatus_Sulfurimonas_baltica",0.0158399521507448,0.951886096984776
"Oxalobacter_aliiformigenes",0.0158399521507448,0.951886096984776
"Micromonospora_zamorensis",0.0156015290247703,0.952609538456774
"Azoarcus_sp._DD4",-0.0153597931725616,0.953343067376073
"Pedobacter_cryoconitis",-0.0153290837919468,0.953436255185219
"Lactobacillus_sp._PV034",0.0152637782678834,0.953634427104732
"Nostoc_sp._C057",-0.0152348421693152,0.953722235539788
"Pedobacter_heparinus",0.0151782527983139,0.953893961046088
"Aeromicrobium_erythreum",0.0151289566213419,0.954043556266331
"Aquirufa_nivalisilvae",-0.0149777603021755,0.954502388839226
"Allocoprobacillus_halotolerans",-0.0149648737715727,0.954541495973513
"Formosa_sp._Hel1_31_208",-0.0149459188890172,0.954599019092533
"Lacrimispora_saccharolytica",-0.0148615044894092,0.954855197322282
"Moritella_marina",-0.0148522131446501,0.954883394665987
"Gardnerella_leopoldii",0.0148357381388642,0.954933393085844
"Polynucleobacter_paneuropaeus",0.0148357381388642,0.954933393085844
"Shewanella_sp._W3-18-1",0.0147602480923349,0.955162492639821
"Streptococcus_sp._KS_6",0.0147058823529412,0.958534992249883
"Candidatus_Nucleicultrix_amoebiphila",-0.0145862508752918,0.955690557449804
"Thiomicrospira_microaerophila",-0.0144612592746485,0.956069905697504
"Mycoplasma_tullyi",0.0144366443474008,0.956144612806746
"Janthinobacterium_tructae",-0.0143999565006771,0.956255962261945
"Mucilaginibacter_robiniae",-0.0140516601426179,0.957313097006123
"Staphylococcus_edaphicus",-0.0138592253242172,0.957897196191179
"Aminipila_luticellarii",0.0138413077662094,0.957951582555919
"Flavobacterium_sp._ZE23DGlu08",0.0138323750077661,0.957978696821864
"Nitrosococcus_wardiae",-0.0137733207585543,0.958157949670392
"Marivirga_sp._ABR2-2",0.013737400441095,0.958266982874598
"Microbacterium_sp._str._'China'",0.013698392126361,0.958385390235858
"Thalassotalea_piscium",0.013698392126361,0.958385390235858
"Marvinbryantia_formatexigens",0.0136658721868223,0.958484103158674
"Flavobacterium_eburneipallidum",-0.0136145287159293,0.958639955288069
"Chryseobacterium_indologenes",-0.013496942675259,0.958996890806399
"Sphingobacterium_faecium",0.01332693793765,0.959512957663526
"Amycolatopsis_japonica",-0.0132314031006241,0.959802970166606
"Pseudomonas_kermanshahensis",0.0132314031006241,0.959802970166605
"Candidatus_Nitrosopumilus_sediminis",-0.0132314031006241,0.959802970166606
"Heyndrickxia_vini",-0.0132314031006241,0.959802970166606
"Yersinia_mollaretii",0.0131286515037299,0.960114895710409
"Sphingomonas_panacisoli",-0.0131276257877626,0.96011800952919
"Bragavirus_pm5461",-0.0131276257877626,0.96011800952919
"Candidatus_Rhodoluna_planktonica",0.0131276257877626,0.960118009529189
"Pseudomonas_sp._FP1154",0.0131276257877626,0.960118009529189
"Bdellovibrio_reynosensis",0.0131276257877626,0.960118009529189
"Thermosipho_ferrireducens",0.0130262526429727,0.960425755887563
"Dictyoglomus_thermophilum",-0.0130262526429727,0.960425755887563
"Microbacterium_sp._TPU_3598",0.0130262526429727,0.960425755887563
"Nitrosopumilus_oxyclinae",-0.0129152170807931,0.960762841261541
"Humisphaera_borealis",-0.0128341896590354,0.961008830915943
"Faecalibacterium_duncaniae",0.0126485439985949,0.9615724416567
"Bernardetia_litoralis",-0.0125830070601903,0.961771412576109
"Aliivibrio_salmonicida",0.0125424607444123,0.961894512738874
"Microlunatus_elymi",0.0124628227677657,0.962136299043519
"Photorhabdus_thracensis",-0.0124539593279076,0.962163209242093
"Dictyoglomus_turgidum",-0.0123959886826989,0.962339214272789
"Anaeromicropila_herbilytica",-0.0123002067436124,0.962630022003756
"Pseudidiomarina_andamanensis",-0.0122812687697269,0.962687520942423
"Actinomyces_naeslundii",0.0122549019607843,0.966069395165698
"Gloeocapsa_sp._PCC_7428",0.0122545311563254,0.96276870122114
"Polynucleobacter_sp._TUM22923",0.0121763485567653,0.963006079857182
"Algoriphagus_machipongonensis",0.0120379391670791,0.963426326749792
"Pseudalkalibacillus_hwajinpoensis",-0.0119855620984883,0.96358535952781
"Halomarina_sp._PSR21",-0.0119424329118465,0.963716313886362
"Acidisarcina_polymorpha",-0.0117173197504066,0.964399845452067
"Aequorivita_sp._H23M31",-0.0115897804991907,0.964787114911791
"Pseudomonas_sp._Tri1",0.0115102313879033,0.965028667393852
"Pleionea_sp._HL-JVS1",-0.0114587312128526,0.965185050249604
"Hymenobacter_sp._BRD128",0.0113911274888453,0.965390334157157
"Thalassolituus_oleivorans",-0.0111488539950332,0.966126033050717
"Mucilaginibacter_sp._SJ",0.0111488539950332,0.966126033050718
"Fusobacterium_ulcerans",-0.0111322044036361,0.966176592924988
"Draconibacterium_orientale",-0.011104512309988,0.966260685875446
"Apilactobacillus_apinorum",-0.0110701860692512,0.966364925295517
"Enterobacter_sp._BIDMC_29",0.0110701860692512,0.966364925295517
"Erwinia_sp._Ejp617",0.0110701860692512,0.966364925295517
"Pseudomonas_sp._C27(2019)",-0.0110701860692512,0.966364925295517
"Brevundimonas_sp._BT-123",-0.0106846447875184,0.967535743895696
"Psychrobacter_sp._DAB_AL43B",0.0106643895185207,0.967597257209259
"Bacteroides_humanifaecis",0.0106442490104249,0.967658422176239
"Pectobacterium_punjabense",0.0105103150238243,0.968065172336454
"Niallia_taxi",0.0105029212029839,0.968087627181896
"Lysinibacter_sp._HNR",-0.0104153953336947,0.968353442734405
"Malaciobacter_marinus",-0.0104081998956451,0.968375295378136
"Liquorilactobacillus_mali",-0.0104081998956451,0.968375295378136
"Myroides_sp._mNGS23_01",-0.0103230017376917,0.968634044962151
"Echinicola_sp._20G",-0.0103090044407618,0.968676555493007
"Gimesia_aquarii",-0.010185538855869,0.96905153044442
"Shewanella_mesophila",0.0101228814922539,0.969241828267259
"Hymenobacter_volaticus",-0.0100794365994307,0.96937377646619
"Actinokineospora_sp._UTMC_2448",-0.0100599090965571,0.969433084460899
"uncultured_Sunxiuqinia_sp.",-0.00998291886466452,0.969666916971971
"Capnocytophaga_sp._H2931",0.00996394592601147,0.969724541393417
"Sporosarcina_ureae",0.00990766965960611,0.969895463944655
"Brevefilum_fermentans",0.00987954522470315,0.969980884080507
"Coprococcus_eutactus",0.0098706776088782,0.97000781705718
"Butyrivibrio_proteoclasticus",-0.00984624520108934,0.97008202402412
"Propionibacterium_australiense",-0.00983409683717745,0.97011892154804
"Porphyromonas_cangingivalis",-0.00980993440057488,0.970192308891195
"Pusillibacter_faecalis",-0.00975524724565401,0.970358408247389
"[Leptolyngbya]_sp._PCC_7376",0.00970919546725772,0.970498280574531
"Gordonia_amarae",-0.00936284157439483,0.971550281478422
"Acidisoma_sp._PAMC_29798",0.00924877905300405,0.971896740024091
"Curtobacterium_sp._YC1",0.00921095157729515,0.972011639923464
"Flavobacterium_endoglycinae",-0.00919005605261094,0.972075109718516
"Advenella_alkanexedens",0.0091451480056011,0.972211517670848
"Desulforamulus_ferrireducens",-0.0090883648887969,0.972383997126345
"Porifericola_rhodea",0.00895987935066092,0.972774277879375
"Bacillus_shivajii",0.00889471572692298,0.972972217632241
"Thermoanaerobacterium_sp._CMT5567-10",0.00888886201406326,0.972989998829461
"Anaerotignum_sp._MB30-C6",0.0087685431543521,0.97335548120886
"Cyanobacterium_aponinum",0.00875175052517506,0.973406491152252
"Francisella_noatunensis",-0.00875175052517506,0.973406491152252
"Borreliella_bissettiae",-0.00875175052517506,0.973406491152252
"Staphylococcus_sp._NRL_16/872",-0.00875175052517506,0.973406491152252
"Mesomycoplasma_flocculare",-0.00875175052517506,0.973406491152252
"Aeromonas_sp._ASNIH5",0.00875175052517506,0.973406491152252
"Treponema_pallidum",0.00875175052517506,0.973406491152252
"Vibrio_sp._HDW18",0.00875175052517506,0.973406491152252
"Intestinimonas_butyriciproducens",-0.00874060889045391,0.973440335468936
"Methanocaldococcus_bathoardescens",-0.00868416842864844,0.973611782140201
"Pararhizobium_sp._T808",0.00867675556478907,0.973634299947148
"Tenuifilum_thalassicum",0.00865298152584342,0.973706517671715
"Staphylococcus_epidermidis",-0.00858369260050302,0.973916995777054
"Thalassospira_sp._A40-3",-0.00816968743755029,0.97517464756364
"Proteus_hauseri",-0.00807853894631544,0.975451543092751
"Mycolicibacterium_mengxianglii",-0.00802529277805271,0.975613298243129
"Pantoea_eucrina",-0.00797883627903911,0.975754427968058
"Rouxiella_chamberiensis",-0.00787719090223795,0.976063217788868
"Weissella_viridescens",0.00774225130326876,0.976473157522165
"Flavobacterium_limnophilum",0.00769534392992043,0.976615661078712
"Nostoc_flagelliforme",-0.00763915414190176,0.976786365284494
"Alteromonas_pelagimontana",0.00763915414190176,0.976786365284494
"Qipengyuania_sediminis",0.00763915414190176,0.976786365284494
"Enterobacter_roggenkampii",-0.007530370988347,0.977116850489404
"Empedobacter_brevis",-0.00749195047753192,0.977233573545804
"Parabacteroides_goldsteinii",-0.0074076106368245,0.97748980290115
"Phytobacter_sp._MRY16-398",-0.00736989517909479,0.977604385336394
"Mannheimia_pernigra",0.00735745080043116,0.977642192398235
"Vibrio_ponticus",0.00697356173963103,0.978808501165872
"Geotalea_daltonii",0.00690270698832404,0.97902377233431
"Mycoplasma_cottewii",-0.00680807286462524,0.979311292212723
"Thalassolituus_hydrocarboniclasticus",-0.00661570155031204,0.97989576717691
"Legionella_sp._MW5194",0.00661570155031204,0.97989576717691
"Blastomonas_sp._RAC04",-0.0066009836198445,0.979940484546589
"Candidatus_Cloacimonas_acidaminovorans",-0.0066009836198445,0.979940484546589
"Bacillus_sp._NSP9.1",0.00659366139505077,0.979962731624292
"Faecalibacterium_sp._I3-3-33",0.00659366139505077,0.979962731624292
"Lactobacillus_jensenii",-0.00657821852031951,0.980009651676444
"Mumia_sp._ZJ1417",0.00656432575186496,0.980051862097075
"Pseudodesulfovibrio_profundus",0.00651864443311936,0.980190656073182
"Solicola_gregarius",0.00634084941174412,0.98073085742295
"Caproicibacterium_lactatifermentans",0.00632014792191117,0.980793756062701
"Butyricimonas_faecihominis",-0.00629557175136095,0.980868427527662
"Chitinophaga_horti",0.00627530915695584,0.980929992871295
"Lysinibacillus_timonensis",0.00622746620375717,0.981075358068171
"Vagococcus_sp._CY52-2",-0.00620005817169869,0.981158634410024
"Segatella_hominis",0.00615010337180622,0.981310417140687
"Peredibacter_starrii",-0.00614063438486343,0.981339187791749
"Mycobacterium_marinum",0.00609393686772609,0.9814810742454
"Paenibacillus_kyungheensis",-0.00608817427838265,0.981498583421878
"Mycoplasma_capricolum",0.00608242800595706,0.981516043028632
"Yersinia_kristensenii",0.00583450035011671,0.982269359595086
"Spiroplasma_endosymbiont_of_'Nebria_riversi'",0.00557884939170482,0.983046157883541
"Allobaculum_mucilyticum",-0.00557442699751658,0.983059595506241
"Rhizobium_sp._C104",0.0055350930346256,0.983179113524396
"Paenibacillus_sp._Cedars",0.00552742138432109,0.983202424218937
"Pseudomonas_sp._RU47",0.00552742138432109,0.983202424218937
"Diaphorobacter_sp._C33",0.00552742138432109,0.983202424218937
"Bacillus_sp._NEB1478",-0.00550932830342173,0.98325740100432
"Aliarcobacter_lanthieri",0.00540169769626804,0.983584443773886
"Streptomyces_nigra",-0.00540169769626804,0.983584443773886
"Psychroserpens_ponticola",0.00538569263087696,0.983633076443555
"uncultured_Sulfurimonas_sp.",0.0053541047183603,0.983729058998732
"Mycobacteroides_salmoniphilum",-0.00535019518536847,0.983740938461494
"Pedobacter_mucosus",-0.00522579886034349,0.984118929402734
"Cytobacillus_oceanisediminis",0.00519692682250027,0.984206660498668
"Mycobacterium_gallinarum",-0.0051650109004442,0.984303640995285
"Pseudarthrobacter_defluvii",-0.00516150086884584,0.984314306675335
"Aquimarina_sp._ERC-38",-0.00504298554044732,0.984674432125765
"Enterococcus_durans",0.0050105960882012,0.984772852509566
"Thermoanaerobacterium_thermosaccharolyticum",0.0049882912571909,0.984840629325463
"Ruminococcus_albus",-0.004978822805901,0.984869400767009
"Tetrasphaera_sp._HKS02",0.00497567861688777,0.9848789549047
"Wujia_chipingensis",0.00497254037714518,0.984888490966488
"Novosphingobium_sp._KA1",0.00495073771488337,0.984954742024057
"Prodigiosinella_sp._LS101",0.00494524604628808,0.984971429397727
"Syntrophus_aciditrophicus",-0.00494524604628808,0.984971429397727
"Streptococcus_phage_PH15",0.00492312260054467,0.985038655328599
"Rathayibacter_sp._VKM_Ac-2805",0.00437587526258753,0.98670159059771
"Vulcanisaeta_moutnovskia",-0.00437587526258753,0.98670159059771
"Lelliottia_sp._WB101",0.00437587526258753,0.98670159059771
"Serratia_sp._FDAARGOS_506",-0.00437587526258753,0.98670159059771
"Thiomicrorhabdus_sediminis",0.00437587526258753,0.98670159059771
"Anjalivirus_anjali",-0.00437587526258753,0.98670159059771
"Secundilactobacillus_malefermentans",0.00434208421432422,0.986804274132294
"Kosakonia_sp._SMBL-WEM22",-0.00433837778239454,0.986815537172493
"Pseudorhizobium_flavum",0.00418082024813743,0.987294322389761
"Rickettsia_endosymbiont_of_Oedothorax_gibbosus",-0.00414162419299442,0.987413431851309
"Nitrosospira_briensis",-0.00413519808486781,0.987432959612932
"Mycobacterium_cookii",-0.00412880179629826,0.9874523967651
"Vibrio_coralliilyticus",-0.00401264638902636,0.987805372973345
"Paenibacillus_crassostreae",0.00398081097061551,0.987902115684008
"Aeromonas_jandaei",0.0039469311121917,0.98800507129373
"Shewanella_mangrovisoli",0.00391934914525761,0.98808888872495
"Jejubacter_calystegiae",-0.00390307496086691,0.988138343568385
"Pseudomonas_orientalis",-0.00386587666528569,0.988251383849301
"Salinivibrio_kushneri",0.00379704249628178,0.988460561564433
"Fulvivirga_lutea",0.00379456319957846,0.988468095824601
"Flavobacterium_crocinum",0.00378223915533549,0.988505547005569
"Gilliamella_apis",0.00375314457592538,0.988593961769839
"Candidatus_Arcticimaribacter_forsetii",0.00374836045087569,0.988608500135659
"Bacteroides_sp._M10",0.00373411710442575,0.988651783928404
"Vespertiliibacter_pulmonis",0.00369691451185146,0.988764838210896
"Polynucleobacter_sp._MWH-Spelu-300-X4",0.00369006202308373,0.988785662136589
"Treponema_sp._OMZ_838",0.00368778631394154,0.9887925777566
"Alcaligenes_aquatilis",0.00330785077515602,0.989947168656574
"Glycocaulis_alkaliphilus",0.00330785077515602,0.989947168656574
"Pseudomonas_alvandae",0.00307031719243172,0.990669022177569
"Qipengyuania_xiapuensis",-0.00304696843386304,0.990739978347991
"Micromonospora_siamensis",-0.00291725017505835,0.99113418939053
"Variovorax_sp._PAMC26660",-0.00291725017505835,0.99113418939053
"Kenoshavirus_ohmyward",0.00289225185492969,0.991210158981763
"Acinetobacter_calcoaceticus",0.00287999130013542,0.991247418685
"Weissella_coleopterorum",0.00287755784697582,0.991254813926819
"Conexibacter_sp._DBS9H8",0.0027675465173128,0.99158913804241
"Paenibacillus_sp._D2_2",-0.00269284631543848,0.991816152499375
"Nostoc_sp._UHCC_0870",0.00266925888599364,0.991887834993166
"Sphingomonas_sp._KRR8",-0.00265961209301304,0.991917151734907
"Corynebacterium_coyleae",-0.00260745777324774,0.992075649626504
"Lentilactobacillus_hilgardii",-0.00260025483746172,0.992097539496714
"Massilia_sp._MB5",-0.00255484729865779,0.992235534064483
"Thomasclavelia_ramosa",0.0025497596454868,0.992250995573972
"Flavobacterium_sp._GSB-24",0.0025497596454868,0.992250995573972
"Carnobacterium_inhibens",-0.00248314083530149,0.992453452098722
"Anaeropeptidivorans_aminofermentans",0.00248158058328737,0.992458193755774
"Bordetella_petrii",-0.00247536885744169,0.992477071396751
"Chryseobacterium_turcicum",-0.00246308407264209,0.992514405276521
"Gemella_morbillorum",-0.00245098039215686,0.996228890354542
"Myroides_sp._A21",0.0018424737947737,0.994400478604019
"Sulfurovum_sp._NBC37-1",-0.00164841534876269,0.994990240518426
"Acinetobacter_sp._SWBY1",-0.00164841534876269,0.994990240518426
"Desulfobacter_postgatei",0.00164841534876269,0.994990240518426
"Curtobacterium_sp._MCSS17_005",0.00164841534876269,0.994990240518426
"Roseovarius_sp._THAF8",0.00153515859621586,0.995334439619828
"Blattabacterium_sp._(Blaberus_giganteus)",0.00153515859621586,0.995334439619828
"Desulfomonile_tiedjei",0.00152348421693152,0.995369919323145
"Aquicella_lusitana",-0.00144612592746485,0.995605019749264
"Thiomicrospira_cyclica",0.0013947123479262,0.995761271513096
"Saprospira_grandis",0.0013837732586564,0.995794516678751
"Desulfobacter_hydrogenophilus",0.00138054139766481,0.995804338681763
"Arcobacter_roscoffensis",-0.00134742013909074,0.995904998087501
"Amycolatopsis_orientalis",-0.00134048739116144,0.995926067532417
"Mycoplasmopsis_cynos",0.00130463393976073,0.996035030472748
"Streptococcus_phage_phiARI0004",0.00129478074459651,0.996064975526674
"Ligilactobacillus_acidipiscis",0.00128601435574521,0.996091617648713
"Sinomonas_sp._R1AF57",-0.0012825573216534,0.996102123996897
"Chitinophaga_oryzae",0.0012774236493289,0.996117725854251
"Lentzea_sp._HUAS12",-0.00126485439985949,0.996155925344526
"Streptomyces_pluripotens",-0.00126485439985949,0.996155925344526
"Flavonifractor_plautii",0.00125830070601903,0.996175842826802
"Olivibacter_sp._SDN3",0.00125506183139117,0.99618568616626
"Ruania_halotolerans",0.0012518478393511,0.996195453884978
"Candidatus_Erwinia_haradaeae",-0.00125025007502501,0.996200309688269
"Peptostreptococcus_sp._CBA3647",-0.00122850493666364,0.996266395864199
"Filifactor_alocis",0.00122774916609893,0.996268692745215
"Chryseobacterium_shandongense",-0.00122774916609893,0.996268692745215
